run_id,__done,python_file,total_energy_joules,execution_time_seconds,avg_power_watts,max_power_watts,min_power_watts,cpu_usage_avg,memory_usage_avg,results_set,benchmark,variant,log_path,energy_joules_log,exec_time_sec_log,energy_joules,exec_time_sec
run_82_repetition_0,DONE,sol1_problem180/sol1_problem180_G7.py,0.933,0,2.302,2.374,2.23,16.086,38.66,results_1,sol1_problem180,G7,/Users/kellywang/Desktop/GreenLab/RESULTS/results_1/benchmarks_energy_analysis/run_82_repetition_0/energibridge.log,0.9326049377918244,0.42012906,0.933,0
run_83_repetition_0,DONE,sol1_problem180/sol1_problem180_G9.py,0.904,0,2.233,2.233,2.233,17.867,38.661,results_1,sol1_problem180,G9,/Users/kellywang/Desktop/GreenLab/RESULTS/results_1/benchmarks_energy_analysis/run_83_repetition_0/energibridge.log,0.9043773758411408,0.42496207,0.904,0
run_84_repetition_0,DONE,sol1_problem180/sol1_problem180_OPTIMIZED.py,0.47,0,2.28,2.28,2.28,32.513,38.676,results_1,sol1_problem180,OPTIMIZED,/Users/kellywang/Desktop/GreenLab/RESULTS/results_1/benchmarks_energy_analysis/run_84_repetition_0/energibridge.log,0.4697496380805969,0.2267485,0.47,0
run_85_repetition_0,DONE,two_hidden_layers_neural_network/two_hidden_layers_neural_network.py,0.493,0,2.333,2.36,2.281,20.233,38.677,results_1,two_hidden_layers_neural_network,BASELINE,/Users/kellywang/Desktop/GreenLab/RESULTS/results_1/benchmarks_energy_analysis/run_85_repetition_0/energibridge.log,0.4931813287734985,0.2307303,0.493,0
run_86_repetition_0,DONE,two_hidden_layers_neural_network/two_hidden_layers_neural_network_CLEAN.py,0.473,0,2.268,2.276,2.264,19.906,38.675,results_1,two_hidden_layers_neural_network,CLEAN,/Users/kellywang/Desktop/GreenLab/RESULTS/results_1/benchmarks_energy_analysis/run_86_repetition_0/energibridge.log,0.4731473352909088,0.22813489,0.473,0
run_87_repetition_0,DONE,two_hidden_layers_neural_network/two_hidden_layers_neural_network_G1.py,0.47,0,2.247,2.247,2.247,20.794,38.674,results_1,two_hidden_layers_neural_network,G1,/Users/kellywang/Desktop/GreenLab/RESULTS/results_1/benchmarks_energy_analysis/run_87_repetition_0/energibridge.log,0.4696279785633087,0.22855784,0.47,0
run_88_repetition_0,DONE,two_hidden_layers_neural_network/two_hidden_layers_neural_network_G3.py,0.47,0,2.239,2.239,2.239,18.068,38.697,results_1,two_hidden_layers_neural_network,G3,/Users/kellywang/Desktop/GreenLab/RESULTS/results_1/benchmarks_energy_analysis/run_88_repetition_0/energibridge.log,0.47016503334045406,0.24455543,0.47,0
run_89_repetition_0,DONE,two_hidden_layers_neural_network/two_hidden_layers_neural_network_G6.py,0.474,0,2.259,2.259,2.259,14.436,38.656,results_1,two_hidden_layers_neural_network,G6,/Users/kellywang/Desktop/GreenLab/RESULTS/results_1/benchmarks_energy_analysis/run_89_repetition_0/energibridge.log,0.4743869090080261,0.23479488,0.474,0
run_90_repetition_0,DONE,two_hidden_layers_neural_network/two_hidden_layers_neural_network_G7.py,0.621,0,2.958,2.958,2.958,16.422,38.69,results_1,two_hidden_layers_neural_network,G7,/Users/kellywang/Desktop/GreenLab/RESULTS/results_1/benchmarks_energy_analysis/run_90_repetition_0/energibridge.log,0.6211085414886475,0.22198221,0.621,0
run_91_repetition_0,DONE,two_hidden_layers_neural_network/two_hidden_layers_neural_network_OPTIMIZED.py,0.62,0,3.106,3.41,2.955,20.497,38.889,results_1,two_hidden_layers_neural_network,OPTIMIZED,/Users/kellywang/Desktop/GreenLab/RESULTS/results_1/benchmarks_energy_analysis/run_91_repetition_0/energibridge.log,0.6204795384407044,0.22818778,0.62,0
run_92_repetition_0,DONE,two_hidden_layers_neural_network/two_hidden_layers_neural_network_ORIGINAL_FIXED.py,0.866,0,4.123,4.123,4.123,19.67,39.207,results_1,two_hidden_layers_neural_network,ORIGINAL_FIXED,/Users/kellywang/Desktop/GreenLab/RESULTS/results_1/benchmarks_energy_analysis/run_92_repetition_0/energibridge.log,0.8657605361938476,0.22780834,0.866,0
run_0_repetition_0,DONE,ant_colony_optimization_algorithms/ant_colony_optimization_algorithms.py,0.461,0,2.205,2.224,2.195,14.376,39.555,results_10,ant_colony_optimization_algorithms,BASELINE,/Users/kellywang/Desktop/GreenLab/RESULTS/results_10/benchmarks_energy_analysis/run_0_repetition_0/energibridge.log,0.4608567094802856,0.22881751,0.461,0
run_1_repetition_0,DONE,ant_colony_optimization_algorithms/ant_colony_optimization_algorithms_G1.py,0.464,0,2.245,2.317,2.209,18.836,39.577,results_10,ant_colony_optimization_algorithms,G1,/Users/kellywang/Desktop/GreenLab/RESULTS/results_10/benchmarks_energy_analysis/run_1_repetition_0/energibridge.log,0.46384280920028687,0.23006359,0.464,0
run_2_repetition_0,DONE,ant_colony_optimization_algorithms/ant_colony_optimization_algorithms_G12.py,0.461,0,2.197,2.197,2.197,12.563,39.565,results_10,ant_colony_optimization_algorithms,G12,/Users/kellywang/Desktop/GreenLab/RESULTS/results_10/benchmarks_energy_analysis/run_2_repetition_0/energibridge.log,0.46133981466293333,0.22885866,0.461,0
run_3_repetition_0,DONE,ant_colony_optimization_algorithms/ant_colony_optimization_algorithms_G14.py,0.455,0,2.165,2.165,2.165,15.594,39.573,results_10,ant_colony_optimization_algorithms,G14,/Users/kellywang/Desktop/GreenLab/RESULTS/results_10/benchmarks_energy_analysis/run_3_repetition_0/energibridge.log,0.4547223901748657,0.22708046,0.455,0
run_4_repetition_0,DONE,ant_colony_optimization_algorithms/ant_colony_optimization_algorithms_G3.py,0.432,0,2.162,2.162,2.162,14.075,39.58,results_10,ant_colony_optimization_algorithms,G3,/Users/kellywang/Desktop/GreenLab/RESULTS/results_10/benchmarks_energy_analysis/run_4_repetition_0/energibridge.log,0.4323398590087891,0.22632076,0.432,0
run_5_repetition_0,DONE,ant_colony_optimization_algorithms/ant_colony_optimization_algorithms_G4.py,0.502,0,2.389,2.389,2.389,21.721,39.596,results_10,ant_colony_optimization_algorithms,G4,/Users/kellywang/Desktop/GreenLab/RESULTS/results_10/benchmarks_energy_analysis/run_5_repetition_0/energibridge.log,0.501756477355957,0.22277229,0.502,0
run_6_repetition_0,DONE,ant_colony_optimization_algorithms/ant_colony_optimization_algorithms_G6.py,0.603,0,2.869,2.869,2.869,17.832,39.616,results_10,ant_colony_optimization_algorithms,G6,/Users/kellywang/Desktop/GreenLab/RESULTS/results_10/benchmarks_energy_analysis/run_6_repetition_0/energibridge.log,0.6025835180282593,0.22773021,0.603,0
run_7_repetition_0,DONE,ant_colony_optimization_algorithms/ant_colony_optimization_algorithms_G7.py,0.586,0,2.931,3.023,2.885,10.106,39.608,results_10,ant_colony_optimization_algorithms,G7,/Users/kellywang/Desktop/GreenLab/RESULTS/results_10/benchmarks_energy_analysis/run_7_repetition_0/energibridge.log,0.5856126005649567,0.21579657,0.586,0
run_8_repetition_0,DONE,ant_colony_optimization_algorithms/ant_colony_optimization_algorithms_G9.py,0.605,0,2.883,2.883,2.883,15.92,39.468,results_10,ant_colony_optimization_algorithms,G9,/Users/kellywang/Desktop/GreenLab/RESULTS/results_10/benchmarks_energy_analysis/run_8_repetition_0/energibridge.log,0.605430428981781,0.2245307,0.605,0
run_9_repetition_0,DONE,ant_colony_optimization_algorithms/ant_colony_optimization_algorithms_OPTIMIZED.py,0.662,0,3.151,3.151,3.151,13.182,39.488,results_10,ant_colony_optimization_algorithms,OPTIMIZED,/Users/kellywang/Desktop/GreenLab/RESULTS/results_10/benchmarks_energy_analysis/run_9_repetition_0/energibridge.log,0.6617923665046692,0.23539847,0.662,0
run_10_repetition_0,DONE,basic_string/basic_string.py,1.227,0,2.928,2.928,2.928,15.563,39.502,results_10,basic_string,BASELINE,/Users/kellywang/Desktop/GreenLab/RESULTS/results_10/benchmarks_energy_analysis/run_10_repetition_0/energibridge.log,1.2267334899902345,0.44076496,1.227,0
run_11_repetition_0,DONE,basic_string/basic_string_G1.py,2.459,0,3.006,3.279,2.869,20.778,39.512,results_10,basic_string,G1,/Users/kellywang/Desktop/GreenLab/RESULTS/results_10/benchmarks_energy_analysis/run_11_repetition_0/energibridge.log,2.458971985816955,0.8481892,2.459,0
run_12_repetition_0,DONE,basic_string/basic_string_G12.py,1798.915,0,39.983,43.216,2.956,77.396,39.847,results_10,basic_string,G12,/Users/kellywang/Desktop/GreenLab/RESULTS/results_10/benchmarks_energy_analysis/run_12_repetition_0/energibridge.log,1798.9147093439103,44.92612,1798.915,0
run_13_repetition_0,DONE,basic_string/basic_string_G14.py,3.11,0,3.006,3.298,2.788,19.43,39.581,results_10,basic_string,G14,/Users/kellywang/Desktop/GreenLab/RESULTS/results_10/benchmarks_energy_analysis/run_13_repetition_0/energibridge.log,3.1096114716529843,1.0590444,3.11,0
run_14_repetition_0,DONE,basic_string/basic_string_G3.py,2.728,0,2.847,4.24,2.615,19.213,39.6,results_10,basic_string,G3,/Users/kellywang/Desktop/GreenLab/RESULTS/results_10/benchmarks_energy_analysis/run_14_repetition_0/energibridge.log,2.727836417436599,1.0636044,2.728,0
run_15_repetition_0,DONE,basic_string/basic_string_G4.py,2.199,0,2.622,2.656,2.555,16.296,39.449,results_10,basic_string,G4,/Users/kellywang/Desktop/GreenLab/RESULTS/results_10/benchmarks_energy_analysis/run_15_repetition_0/energibridge.log,2.199432570695877,0.8545709,2.199,0
run_16_repetition_0,DONE,basic_string/basic_string_G6.py,2.067,0,2.661,3.514,2.49,17.159,39.455,results_10,basic_string,G6,/Users/kellywang/Desktop/GreenLab/RESULTS/results_10/benchmarks_energy_analysis/run_16_repetition_0/energibridge.log,2.06678569316864,0.85040265,2.067,0
run_17_repetition_0,DONE,basic_string/basic_string_G7.py,2.117,0,2.556,2.599,2.513,24.225,39.444,results_10,basic_string,G7,/Users/kellywang/Desktop/GreenLab/RESULTS/results_10/benchmarks_energy_analysis/run_17_repetition_0/energibridge.log,2.1168918886184693,0.84281665,2.117,0
run_18_repetition_0,DONE,basic_string/basic_string_G9.py,3.244,0,2.736,3.931,2.338,20.972,39.457,results_10,basic_string,G9,/Users/kellywang/Desktop/GreenLab/RESULTS/results_10/benchmarks_energy_analysis/run_18_repetition_0/energibridge.log,3.24366211938858,1.2650844,3.244,0
run_19_repetition_0,DONE,basic_string/basic_string_OPTIMIZED.py,4246.057,0,44.968,48.601,2.454,80.536,39.789,results_10,basic_string,OPTIMIZED,/Users/kellywang/Desktop/GreenLab/RESULTS/results_10/benchmarks_energy_analysis/run_19_repetition_0/energibridge.log,4246.056540929798,94.43794,4246.057,0
run_20_repetition_0,DONE,convolution_neural_network/convolution_neural_network.py,1.751,0,4.179,4.179,4.179,15.805,39.537,results_10,convolution_neural_network,BASELINE,/Users/kellywang/Desktop/GreenLab/RESULTS/results_10/benchmarks_energy_analysis/run_20_repetition_0/energibridge.log,1.751137418270111,0.43949696,1.751,0
run_21_repetition_0,DONE,convolution_neural_network/convolution_neural_network_G1.py,1.347,0,3.214,3.214,3.214,16.454,39.518,results_10,convolution_neural_network,G1,/Users/kellywang/Desktop/GreenLab/RESULTS/results_10/benchmarks_energy_analysis/run_21_repetition_0/energibridge.log,1.3467470111846924,0.43867514,1.347,0
run_22_repetition_0,DONE,convolution_neural_network/convolution_neural_network_G14.py,1.296,0,3.101,3.101,3.101,16.372,39.551,results_10,convolution_neural_network,G14,/Users/kellywang/Desktop/GreenLab/RESULTS/results_10/benchmarks_energy_analysis/run_22_repetition_0/energibridge.log,1.296298354625702,0.43816856,1.296,0
run_23_repetition_0,DONE,convolution_neural_network/convolution_neural_network_G3.py,1.519,0,3.626,3.626,3.626,16.183,39.533,results_10,convolution_neural_network,G3,/Users/kellywang/Desktop/GreenLab/RESULTS/results_10/benchmarks_energy_analysis/run_23_repetition_0/energibridge.log,1.5193563055992123,0.43725103,1.519,0
run_24_repetition_0,DONE,convolution_neural_network/convolution_neural_network_G4.py,0.593,0,2.825,2.825,2.825,14.58,39.427,results_10,convolution_neural_network,G4,/Users/kellywang/Desktop/GreenLab/RESULTS/results_10/benchmarks_energy_analysis/run_24_repetition_0/energibridge.log,0.5933039331436157,0.23246688,0.593,0
run_25_repetition_0,DONE,convolution_neural_network/convolution_neural_network_G6.py,1.151,0,2.815,2.815,2.815,15.797,39.459,results_10,convolution_neural_network,G6,/Users/kellywang/Desktop/GreenLab/RESULTS/results_10/benchmarks_energy_analysis/run_25_repetition_0/energibridge.log,1.1513108401298524,0.42917305,1.151,0
run_26_repetition_0,DONE,convolution_neural_network/convolution_neural_network_G7.py,1.15,0,2.744,2.744,2.744,16.985,39.443,results_10,convolution_neural_network,G7,/Users/kellywang/Desktop/GreenLab/RESULTS/results_10/benchmarks_energy_analysis/run_26_repetition_0/energibridge.log,1.1498639509677888,0.43950307,1.15,0
run_27_repetition_0,DONE,convolution_neural_network/convolution_neural_network_OPTIMIZED.py,1.121,0,2.676,2.676,2.676,14.936,39.529,results_10,convolution_neural_network,OPTIMIZED,/Users/kellywang/Desktop/GreenLab/RESULTS/results_10/benchmarks_energy_analysis/run_27_repetition_0/energibridge.log,1.121195199728012,0.44928563,1.121,0
run_28_repetition_0,DONE,kmeans/kmeans.py,2.953,0,2.809,2.895,2.695,18.943,39.632,results_10,kmeans,BASELINE,/Users/kellywang/Desktop/GreenLab/RESULTS/results_10/benchmarks_energy_analysis/run_28_repetition_0/energibridge.log,2.953152854681015,1.0675067,2.953,0
run_29_repetition_0,DONE,kmeans/kmeans_G1.py,3.003,0,2.975,3.768,2.658,16.92,39.7,results_10,kmeans,G1,/Users/kellywang/Desktop/GreenLab/RESULTS/results_10/benchmarks_energy_analysis/run_29_repetition_0/energibridge.log,3.002972944736481,1.0553203,3.003,0
run_30_repetition_0,DONE,kmeans/kmeans_G12.py,4.502,0,3.179,4.309,2.604,24.817,39.699,results_10,kmeans,G12,/Users/kellywang/Desktop/GreenLab/RESULTS/results_10/benchmarks_energy_analysis/run_30_repetition_0/energibridge.log,4.501599831581116,1.47039,4.502,0
run_31_repetition_0,DONE,kmeans/kmeans_G14.py,2.744,0,2.807,3.953,2.616,15.936,39.613,results_10,kmeans,G14,/Users/kellywang/Desktop/GreenLab/RESULTS/results_10/benchmarks_energy_analysis/run_31_repetition_0/energibridge.log,2.7436752283573154,1.0617471,2.744,0
run_32_repetition_0,DONE,kmeans/kmeans_G3.py,2.791,0,2.657,2.714,2.58,18.563,39.605,results_10,kmeans,G3,/Users/kellywang/Desktop/GreenLab/RESULTS/results_10/benchmarks_energy_analysis/run_32_repetition_0/energibridge.log,2.7908095104694364,1.0665816,2.791,0
run_33_repetition_0,DONE,kmeans/kmeans_G6.py,2.849,0,2.771,3.229,2.588,18.822,39.679,results_10,kmeans,G6,/Users/kellywang/Desktop/GreenLab/RESULTS/results_10/benchmarks_energy_analysis/run_33_repetition_0/energibridge.log,2.849232928037643,1.0683713,2.849,0
run_34_repetition_0,DONE,kmeans/kmeans_G7.py,2.715,0,2.84,4.352,2.588,17.616,39.808,results_10,kmeans,G7,/Users/kellywang/Desktop/GreenLab/RESULTS/results_10/benchmarks_energy_analysis/run_34_repetition_0/energibridge.log,2.714767043828964,1.0706135,2.715,0
run_35_repetition_0,DONE,kmeans/kmeans_G9.py,2.909,0,2.75,2.826,2.557,18.279,39.815,results_10,kmeans,G9,/Users/kellywang/Desktop/GreenLab/RESULTS/results_10/benchmarks_energy_analysis/run_35_repetition_0/energibridge.log,2.9086496531963344,1.0706872,2.909,0
run_36_repetition_0,DONE,kmeans/kmeans_OPTIMIZED.py,4.529,0,3.612,8.098,2.827,24.699,39.998,results_10,kmeans,OPTIMIZED,/Users/kellywang/Desktop/GreenLab/RESULTS/results_10/benchmarks_energy_analysis/run_36_repetition_0/energibridge.log,4.52874805021286,1.5029019,4.529,0
run_37_repetition_0,DONE,linear_discriminant_analysis/linear_discriminant_analysis.py,0.524,0,2.494,2.494,2.494,16.667,39.619,results_10,linear_discriminant_analysis,BASELINE,/Users/kellywang/Desktop/GreenLab/RESULTS/results_10/benchmarks_energy_analysis/run_37_repetition_0/energibridge.log,0.5237224674224853,0.22720832999999999,0.524,0
run_38_repetition_0,DONE,linear_discriminant_analysis/linear_discriminant_analysis_G1.py,0.669,0,3.234,3.234,3.234,20.896,39.81,results_10,linear_discriminant_analysis,G1,/Users/kellywang/Desktop/GreenLab/RESULTS/results_10/benchmarks_energy_analysis/run_38_repetition_0/energibridge.log,0.6693511326313019,0.22469416,0.669,0
run_39_repetition_0,DONE,linear_discriminant_analysis/linear_discriminant_analysis_G12.py,0.497,0,2.459,2.459,2.459,12.143,39.822,results_10,linear_discriminant_analysis,G12,/Users/kellywang/Desktop/GreenLab/RESULTS/results_10/benchmarks_energy_analysis/run_39_repetition_0/energibridge.log,0.4967127728462219,0.21819566,0.497,0
run_40_repetition_0,DONE,linear_discriminant_analysis/linear_discriminant_analysis_G14.py,0.518,0,2.465,2.465,2.465,13.19,39.836,results_10,linear_discriminant_analysis,G14,/Users/kellywang/Desktop/GreenLab/RESULTS/results_10/benchmarks_energy_analysis/run_40_repetition_0/energibridge.log,0.5175904512405395,0.23551525,0.518,0
run_41_repetition_0,DONE,linear_discriminant_analysis/linear_discriminant_analysis_G3.py,0.493,0,2.442,2.442,2.442,17.135,39.838,results_10,linear_discriminant_analysis,G3,/Users/kellywang/Desktop/GreenLab/RESULTS/results_10/benchmarks_energy_analysis/run_41_repetition_0/energibridge.log,0.4933108077049256,0.21988325,0.493,0
run_42_repetition_0,DONE,linear_discriminant_analysis/linear_discriminant_analysis_G4.py,0.528,0,2.516,2.516,2.516,10.456,39.833,results_10,linear_discriminant_analysis,G4,/Users/kellywang/Desktop/GreenLab/RESULTS/results_10/benchmarks_energy_analysis/run_42_repetition_0/energibridge.log,0.5283668661117553,0.22543737,0.528,0
run_43_repetition_0,DONE,linear_discriminant_analysis/linear_discriminant_analysis_G6.py,0.639,0,3.163,3.163,3.163,16.328,39.868,results_10,linear_discriminant_analysis,G6,/Users/kellywang/Desktop/GreenLab/RESULTS/results_10/benchmarks_energy_analysis/run_43_repetition_0/energibridge.log,0.6388911533355713,0.21900858,0.639,0
run_44_repetition_0,DONE,linear_discriminant_analysis/linear_discriminant_analysis_G7.py,0.49,0,2.334,2.334,2.334,29.286,39.92,results_10,linear_discriminant_analysis,G7,/Users/kellywang/Desktop/GreenLab/RESULTS/results_10/benchmarks_energy_analysis/run_44_repetition_0/energibridge.log,0.4901624536514282,0.23258509,0.49,0
run_45_repetition_0,DONE,linear_discriminant_analysis/linear_discriminant_analysis_G9.py,0.498,0,2.369,2.369,2.369,16.296,39.929,results_10,linear_discriminant_analysis,G9,/Users/kellywang/Desktop/GreenLab/RESULTS/results_10/benchmarks_energy_analysis/run_45_repetition_0/energibridge.log,0.49750486135482785,0.23841858,0.498,0
run_46_repetition_0,DONE,linear_discriminant_analysis/linear_discriminant_analysis_OPTIMIZED.py,0.493,0,2.36,2.36,2.36,15.016,39.935,results_10,linear_discriminant_analysis,OPTIMIZED,/Users/kellywang/Desktop/GreenLab/RESULTS/results_10/benchmarks_energy_analysis/run_46_repetition_0/energibridge.log,0.4932981789112091,0.23348759,0.493,0
run_47_repetition_0,DONE,n_body_simulation/n_body_simulation.py,0.995,0,2.385,2.385,2.385,18.657,39.946,results_10,n_body_simulation,BASELINE,/Users/kellywang/Desktop/GreenLab/RESULTS/results_10/benchmarks_energy_analysis/run_47_repetition_0/energibridge.log,0.9946180701255798,0.45417646,0.995,0
run_48_repetition_0,DONE,n_body_simulation/n_body_simulation_G1.py,0.925,0,2.257,2.257,2.257,20.716,39.937,results_10,n_body_simulation,G1,/Users/kellywang/Desktop/GreenLab/RESULTS/results_10/benchmarks_energy_analysis/run_48_repetition_0/energibridge.log,0.9252505350112916,0.43409032,0.925,0
run_49_repetition_0,DONE,n_body_simulation/n_body_simulation_G12.py,4.809,0,3.291,3.747,2.927,38.118,40.119,results_10,n_body_simulation,G12,/Users/kellywang/Desktop/GreenLab/RESULTS/results_10/benchmarks_energy_analysis/run_49_repetition_0/energibridge.log,4.808842192649841,1.4849473,4.809,0
run_50_repetition_0,DONE,n_body_simulation/n_body_simulation_G14.py,0.991,0,2.399,2.399,2.399,32.706,39.848,results_10,n_body_simulation,G14,/Users/kellywang/Desktop/GreenLab/RESULTS/results_10/benchmarks_energy_analysis/run_50_repetition_0/energibridge.log,0.9906479356288912,0.4301749,0.991,0
run_51_repetition_0,DONE,n_body_simulation/n_body_simulation_G3.py,1.165,0,2.782,2.782,2.782,17.051,39.917,results_10,n_body_simulation,G3,/Users/kellywang/Desktop/GreenLab/RESULTS/results_10/benchmarks_energy_analysis/run_51_repetition_0/energibridge.log,1.165453637123108,0.43594083,1.165,0
run_52_repetition_0,DONE,n_body_simulation/n_body_simulation_G4.py,0.975,0,2.326,2.326,2.326,17.253,39.968,results_10,n_body_simulation,G4,/Users/kellywang/Desktop/GreenLab/RESULTS/results_10/benchmarks_energy_analysis/run_52_repetition_0/energibridge.log,0.9746882927417756,0.4397979,0.975,0
run_53_repetition_0,DONE,n_body_simulation/n_body_simulation_G6.py,1.009,0,2.409,2.409,2.409,18.065,39.76,results_10,n_body_simulation,G6,/Users/kellywang/Desktop/GreenLab/RESULTS/results_10/benchmarks_energy_analysis/run_53_repetition_0/energibridge.log,1.0091813611984253,0.44620514,1.009,0
run_54_repetition_0,DONE,n_body_simulation/n_body_simulation_G7.py,0.986,0,2.352,2.352,2.352,17.574,39.793,results_10,n_body_simulation,G7,/Users/kellywang/Desktop/GreenLab/RESULTS/results_10/benchmarks_energy_analysis/run_54_repetition_0/energibridge.log,0.9855062804222106,0.44647312,0.986,0
